,encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
0,"18,6,19,18,11,16,7,21,12,5,11,15,18,9,10",0.62,0.665,0.63125,0.6395348837209303,0.55,0.5913978494623656,0.62,19.444040536880493
0,"19,17,14,15,6,12,12,10,2,15,17,13,0,22,10",0.63,0.63,0.63,0.5984848484848485,0.79,0.6810344827586207,0.63,10.608354568481445
0,"17,14,15,5,18,16,17,6,6,4,14,17,23,11,11",0.61,0.685,0.62875,0.5859375,0.75,0.6578947368421053,0.61,7.848853349685669
0,"18,6,19,18,11,16,2,21,12,5,22,15,19,9,10",0.625,0.635,0.6275,0.5912408759124088,0.81,0.6835443037974683,0.625,21.162346601486206
0,"16,14,15,16,18,15,17,22,15,4,6,14,0,11,19",0.6,0.705,0.62625,0.5980392156862745,0.61,0.6039603960396039,0.6,8.833816528320312
0,"18,6,19,18,11,16,2,15,12,5,22,15,19,9,10",0.61,0.655,0.6212500000000001,0.6964285714285714,0.39,0.5,0.61,22.439896821975708
0,"19,17,4,17,11,13,15,13,17,19,8,23,11,16,18",0.61,0.655,0.6212500000000001,0.6037735849056604,0.64,0.6213592233009708,0.61,14.073192358016968
0,"0,16,18,5,4,16,4,17,11,8,15,13,15,0,10",0.62,0.62,0.62,0.6153846153846154,0.64,0.6274509803921569,0.62,8.167586326599121
0,"17,23,15,5,18,16,17,6,17,4,6,17,23,11,11",0.615,0.63,0.61875,0.7804878048780488,0.32,0.45390070921985815,0.615,10.466485738754272
0,"16,16,18,5,4,16,18,15,11,8,8,13,15,0,11",0.63,0.585,0.61875,0.6083333333333333,0.73,0.6636363636363637,0.63,7.161879777908325
0,"0,19,0,16,15,12,10,10,14,15,10,13,0,6,6",0.62,0.595,0.61375,0.59375,0.76,0.6666666666666666,0.62,8.905493259429932
0,"0,17,17,16,6,12,12,7,19,10,11,11,11,22,6",0.61,0.615,0.6112500000000001,0.5887096774193549,0.73,0.6517857142857143,0.61,12.249301195144653
