,encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
0,"19,18,14,19,4,13,16,22,4,6,9,15,11,5,10",0.52,0.865,0.60625,0.5208333333333334,0.5,0.5102040816326531,0.52,14.573659420013428
0,"17,9,15,19,11,0,8,5,5,13,17,21,7,0,9",0.595,0.61,0.59875,0.584070796460177,0.66,0.6197183098591549,0.595,8.101546287536621
0,"19,10,10,19,8,17,5,2,13,13,5,13,23,8,9",0.57,0.68,0.5975,0.5897435897435898,0.46,0.5168539325842697,0.5700000000000001,9.94687294960022
0,"16,5,22,4,17,17,15,6,12,14,3,19,10,11,11",0.555,0.725,0.5975,0.569620253164557,0.45,0.5027932960893855,0.555,7.433055877685547
0,"17,4,22,14,17,14,22,11,12,22,13,13,10,10,23",0.585,0.61,0.5912499999999999,0.5658914728682171,0.73,0.6375545851528385,0.585,7.294703245162964
0,"16,5,22,4,17,17,16,6,13,14,5,19,11,11,6",0.555,0.695,0.59,0.5504587155963303,0.6,0.5741626794258373,0.5549999999999999,8.092856407165527
0,"6,16,22,14,17,14,22,6,17,22,12,12,10,10,23",0.57,0.64,0.5875,0.6206896551724138,0.36,0.45569620253164556,0.5700000000000001,7.0289905071258545
0,"17,10,16,10,13,6,16,6,17,21,12,20,10,8,7",0.59,0.58,0.5875,0.5661764705882353,0.77,0.652542372881356,0.59,7.559946298599243
0,"17,4,22,14,17,14,22,6,17,22,13,13,10,10,23",0.58,0.605,0.5862499999999999,0.551948051948052,0.85,0.6692913385826772,0.58,6.889817953109741
0,"19,10,14,10,19,10,12,22,16,11,5,17,11,6,6",0.58,0.605,0.5862499999999999,0.5784313725490197,0.59,0.5841584158415841,0.58,9.122970581054688
0,"19,4,19,16,11,12,17,21,4,5,12,17,18,9,7",0.51,0.795,0.58125,0.5070422535211268,0.72,0.5950413223140496,0.51,23.199460744857788
0,"16,5,22,4,17,17,15,6,12,16,3,19,10,11,11",0.53,0.73,0.5800000000000001,0.5223880597014925,0.7,0.5982905982905983,0.53,9.014953374862671
0,"16,5,22,4,17,17,19,6,5,14,18,19,10,11,21",0.575,0.59,0.57875,0.6363636363636364,0.35,0.45161290322580644,0.575,14.01222562789917
0,"15,5,22,4,17,5,16,16,13,14,5,19,5,11,14",0.575,0.585,0.5774999999999999,0.5974025974025974,0.46,0.519774011299435,0.575,7.75359845161438
0,"19,18,14,19,4,13,16,22,4,6,3,15,11,5,10",0.56,0.62,0.5750000000000001,0.5625,0.54,0.5510204081632653,0.56,13.078552007675171
0,"16,5,22,4,17,16,15,6,12,14,7,19,10,11,11",0.535,0.69,0.57375,0.5333333333333333,0.56,0.5463414634146342,0.535,6.76849889755249
0,"19,10,14,12,13,10,16,22,13,11,5,20,11,6,6",0.57,0.58,0.5725,0.6590909090909091,0.29,0.4027777777777778,0.57,9.023586750030518
0,"19,4,19,16,11,12,10,21,4,5,12,17,12,9,10",0.58,0.535,0.56875,0.5512820512820513,0.86,0.671875,0.58,17.39602518081665
0,"19,10,16,22,13,18,16,5,5,21,12,20,11,8,5",0.54,0.65,0.5675,0.5833333333333334,0.28,0.3783783783783784,0.54,10.383708715438843
0,"19,10,16,15,13,13,16,20,17,21,12,20,11,8,10",0.55,0.615,0.56625,0.6190476190476191,0.26,0.36619718309859156,0.55,10.725944757461548
0,"17,4,19,17,5,16,18,11,4,8,14,17,15,19,11",0.56,0.585,0.56625,0.5666666666666667,0.51,0.5368421052631579,0.56,12.144994020462036
0,"16,5,22,4,17,17,15,11,12,14,9,19,13,11,11",0.575,0.53,0.56375,0.6470588235294118,0.33,0.4370860927152318,0.575,7.190228462219238
0,"6,16,22,14,17,14,22,6,17,22,13,12,10,10,23",0.545,0.615,0.5625,0.6363636363636364,0.21,0.3157894736842105,0.545,6.4786293506622314
0,"16,5,22,4,17,17,15,6,12,14,12,19,11,11,5",0.54,0.63,0.5625,0.5238095238095238,0.88,0.6567164179104478,0.54,6.960073232650757
0,"17,4,22,14,17,16,22,11,17,8,13,13,12,10,23",0.55,0.595,0.56125,0.5297619047619048,0.89,0.664179104477612,0.55,6.8634302616119385
0,"19,10,14,10,19,10,15,22,13,11,5,17,11,6,6",0.56,0.56,0.56,0.5967741935483871,0.37,0.4567901234567901,0.56,8.963181257247925
0,"15,5,22,4,17,5,16,6,13,14,5,19,11,11,14",0.55,0.59,0.56,0.5568181818181818,0.49,0.5212765957446809,0.55,8.042693614959717
